id,period,subject,municipality,settlement,oktmo,water_body,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
5967,2019-03-31,Псковская область,Великолукский район,д. Лутово,58606436336,"ручей без названия, бассейн озера Пореченского",Аммоний-ион,4,1,82.0,82.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,32.800000000000004
5968,2019-03-31,Псковская область,Великолукский район,д. Лутово,58606436336,"ручей без названия, бассейн озера Пореченского",Аммоний-ион,4,1,97.0,97.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,38.800000000000004
5969,2019-03-31,Псковская область,Великолукский район,д. Лутово,58606436336,"ручей без названия, бассейн озера Пореченского",Аммоний-ион,4,1,66.0,66.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,26.400000000000002
5971,2019-03-31,Рязанская область,Спасский район,п. Брыкин Бор,61646458126,р. Пра,Железо общее,4,1,50.0,50.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,5.0
5972,2019-03-31,Сахалинская область,городской округ Охинский,г. Оха,64736000001,р. Охинка,Нефть и нефтепродукты,3,1,55.0,55.0,ПДК,Нефть и нефтепродукты,3,0.05,2016-12-13,2099-12-31,Минсельхоз-2016,true,2.75
5973,2019-03-31,Свердловская область,городской округ Первоуральск,с. Новоалексеевское,65753000241,вдхр. Волчихинское,Марганец,4,1,55.0,55.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.55
5976,2019-03-31,Свердловская область,Новолялинский городской округ,г. Новая Ляля,65716000001,р. Ляля,Фенол,3,1,154.0,154.0,ПДК,Фенол,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.154
5977,2019-03-31,Свердловская область,Невьянский городской округ,г. Невьянск,65714000001,р. Нейва,Марганец,4,1,98.0,98.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.98
5978,2019-03-31,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Марганец,4,1,50.0,50.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.5
5979,2019-03-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Марганец,4,1,103.0,103.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,1.03
5980,2019-03-31,Свердловская область,Тавдинский городской округ,г. Тавда,65723000001,р. Тавда,Марганец,4,1,75.0,75.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.75
5981,2019-03-31,Свердловская область,городской округ Верхний Тагил,г. Верхний Тагил,65733000001,р. Тагил,Марганец,4,1,79.0,79.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.79
5982,2019-03-31,Тверская область,Конаковский район,д. Безбородово,28630414111,вдхр. Иваньковское,Марганец,4,1,71.0,71.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.71
5983,2019-03-31,Тверская область,Конаковский район,д. Безбородово,28630414111,вдхр. Иваньковское,Марганец,4,1,71.0,71.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.71
5984,2019-03-31,Тверская область,Бежецкий район,г. Бежецк,28604101001,р. Остречина,Марганец,4,1,81.0,81.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.81
5985,2019-03-31,Тверская область,Бежецкий район,г. Бежецк,28604101001,р. Остречина,Марганец,4,1,72.0,72.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.72
5986,2019-03-31,Тюменская область,Тобольск,г. Тобольск,71710000001,р. Тобол,Марганец,4,1,55.0,55.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.55
5987,2019-03-31,Тюменская область,Тюменский район,с. Салаирка,71644470101,р. Тура,Марганец,4,1,66.0,66.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.66
5988,2019-03-31,Тюменская область,Заводоуковский район,г. Заводоуковск,71703000001,р. Ук,Марганец,4,1,55.0,55.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.55
5989,2019-03-31,Ханты-Мансийский автономный округ - Югра (Тюменская область),Белоярский район,р-н. Белоярский,71811151001,р. Казым,Марганец,4,1,51.0,51.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.51
5990,2019-03-31,Ханты-Мансийский автономный округ - Югра (Тюменская область),Октябрьский район,пгт. Октябрьское,71821151,р. Обь,Растворенный кислород,0,1,0.9,0.9,мг/л,,,,,,,,0.9
5991,2019-03-31,Ханты-Мансийский автономный округ - Югра (Тюменская область),Октябрьский район,пгт. Октябрьское,71821151,р. Обь,Растворенный кислород,0,1,1.1,1.1,мг/л,,,,,,,,1.1
5992,2019-03-31,Челябинская область,Троицкий,г. Троицк,75752000001,р. Уй,Марганец,4,1,72.0,72.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.72
5994,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Надымский муниципальный район,г. Надым,71936000001,р. Надым,Растворенный кислород,0,1,1.6,1.6,мг/л,,,,,,,,1.6
5995,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Надымский муниципальный район,с. Ныда,71916404000,р. Ныда,Марганец,4,1,59.0,59.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.59
5996,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Салехард,г. Салехард,71951000001,р. Обь,Марганец,4,1,74.0,74.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.74
5997,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Салехард,г. Салехард,71951000001,р. Обь,Марганец,4,1,59.0,59.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.59
5998,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Салехард,г. Салехард,71951000001,р. Обь,Марганец,4,1,64.0,64.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.64
5999,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Шурышкарский муниципальный район,с. Горки,71926406,р. Обь,Марганец,4,1,101.0,101.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,1.01
6000,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Шурышкарский муниципальный район,с. Мужи,71926412101,р. Обь,Марганец,4,1,55.0,55.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.55
6001,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Салехард,г. Салехард,71951000001,р. Полуй,Марганец,4,1,150.0,150.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,1.5
6002,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Салехард,г. Салехард,71951000001,р. Полуй,Марганец,4,1,83.0,83.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.8300000000000001
6003,2019-03-31,Ямало-Ненецкий автономный округ (Тюменская область),Надымский муниципальный район,пгт. Пангоды,71916156051,р. Правая Хетта,Марганец,4,1,120.0,120.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,1.2
